index_code,date,close,previous_close,category
H30269.CSI,20230426,10203.0203,10196.4486,flat
H30269.CSI,20230427,10236.8615,10203.0203,flat
H30269.CSI,20230428,10414.8583,10236.8615,up
H30269.CSI,20230504,10694.3597,10414.8583,up
H30269.CSI,20230505,10720.8424,10694.3597,flat
H30269.CSI,20230508,11032.5354,10720.8424,up
H30269.CSI,20230509,10909.3811,11032.5354,down
H30269.CSI,20230510,10636.9883,10909.3811,down
H30269.CSI,20230511,10604.2678,10636.9883,flat
H30269.CSI,20230512,10481.209,10604.2678,down
H30269.CSI,20230515,10442.1791,10481.209,flat
H30269.CSI,20230516,10335.1417,10442.1791,down
H30269.CSI,20230517,10302.9807,10335.1417,flat
H30269.CSI,20230518,10408.3241,10302.9807,up
H30269.CSI,20230519,10242.6328,10408.3241,down
H30269.CSI,20230522,10217.346,10242.6328,flat
H30269.CSI,20230523,10067.5749,10217.346,down
H30269.CSI,20230524,9927.1052,10067.5749,down
H30269.CSI,20230525,9867.878,9927.1052,down
H30269.CSI,20230526,10007.5088,9867.878,up
H30269.CSI,20230529,10061.1128,10007.5088,up
H30269.CSI,20230530,10096.0648,10061.1128,flat
H30269.CSI,20230531,10014.9881,10096.0648,down
H30269.CSI,20230601,10055.8544,10014.9881,flat
H30269.CSI,20230602,10065.4149,10055.8544,flat
H30269.CSI,20230605,10177.2178,10065.4149,up
H30269.CSI,20230606,10104.7961,10177.2178,down
H30269.CSI,20230607,10197.9447,10104.7961,up
H30269.CSI,20230608,10273.0843,10197.9447,up
H30269.CSI,20230609,10279.2053,10273.0843,flat
H30269.CSI,20230612,10201.9869,10279.2053,down
H30269.CSI,20230613,10191.8014,10201.9869,flat
H30269.CSI,20230614,10105.9399,10191.8014,down
H30269.CSI,20230615,10082.8157,10105.9399,flat
H30269.CSI,20230616,10059.8681,10082.8157,flat
H30269.CSI,20230619,9898.9198,10059.8681,down
H30269.CSI,20230620,9795.5359,9898.9198,down
H30269.CSI,20230621,9678.3244,9795.5359,down
H30269.CSI,20230626,9506.5086,9678.3244,down
H30269.CSI,20230627,9695.7316,9506.5086,up
H30269.CSI,20230628,9714.633,9695.7316,flat
H30269.CSI,20230629,9664.0677,9714.633,down
H30269.CSI,20230630,9680.0239,9664.0677,flat
H30269.CSI,20230703,9814.651,9680.0239,up
H30269.CSI,20230704,9762.0539,9814.651,down
H30269.CSI,20230705,9720.3497,9762.0539,flat
H30269.CSI,20230706,9691.255,9720.3497,flat
H30269.CSI,20230707,9715.5499,9691.255,flat
H30269.CSI,20230710,9749.6312,9715.5499,flat
H30269.CSI,20230711,9771.3873,9749.6312,flat
H30269.CSI,20230712,9718.6588,9771.3873,down
H30269.CSI,20230713,9856.0536,9718.6588,up
H30269.CSI,20230714,9867.7016,9856.0536,flat
H30269.CSI,20230717,9738.5354,9867.7016,down
H30269.CSI,20230718,9704.4921,9738.5354,flat
H30269.CSI,20230719,9782.0285,9704.4921,up
H30269.CSI,20230720,9693.3386,9782.0285,down
H30269.CSI,20230721,9679.6147,9693.3386,flat
H30269.CSI,20230724,9687.4639,9679.6147,flat
H30269.CSI,20230725,9869.7511,9687.4639,up
H30269.CSI,20230726,9843.0586,9869.7511,flat
H30269.CSI,20230727,9861.4086,9843.0586,flat
H30269.CSI,20230728,10016.1169,9861.4086,up
H30269.CSI,20230731,10093.5309,10016.1169,up
H30269.CSI,20230801,10115.4755,10093.5309,flat
H30269.CSI,20230802,9980.7684,10115.4755,down
H30269.CSI,20230803,9995.1289,9980.7684,flat
H30269.CSI,20230804,10013.5032,9995.1289,flat
H30269.CSI,20230807,9949.2985,10013.5032,down
H30269.CSI,20230808,9943.2523,9949.2985,flat
H30269.CSI,20230809,9869.2075,9943.2523,down
H30269.CSI,20230810,9882.4275,9869.2075,flat
H30269.CSI,20230811,9728.5615,9882.4275,down
H30269.CSI,20230814,9733.0105,9728.5615,flat
H30269.CSI,20230815,9783.7257,9733.0105,up
H30269.CSI,20230816,9749.3976,9783.7257,flat
H30269.CSI,20230817,9739.6379,9749.3976,flat
H30269.CSI,20230818,9698.114,9739.6379,flat
H30269.CSI,20230821,9636.3494,9698.114,down
H30269.CSI,20230822,9759.4226,9636.3494,up
H30269.CSI,20230823,9748.0263,9759.4226,flat
H30269.CSI,20230824,9692.5279,9748.0263,down
H30269.CSI,20230825,9694.42,9692.5279,flat
H30269.CSI,20230828,9825.1554,9694.42,up
H30269.CSI,20230829,9816.177,9825.1554,flat
H30269.CSI,20230830,9734.7266,9816.177,down
H30269.CSI,20230831,9663.5851,9734.7266,down
H30269.CSI,20230901,9735.9015,9663.5851,up
H30269.CSI,20230904,9928.3221,9735.9015,up
H30269.CSI,20230905,9820.6854,9928.3221,down
H30269.CSI,20230906,9801.2271,9820.6854,flat
H30269.CSI,20230907,9769.4275,9801.2271,flat
H30269.CSI,20230908,9707.1382,9769.4275,down
H30269.CSI,20230911,9789.8676,9707.1382,up
H30269.CSI,20230912,9771.6635,9789.8676,flat
H30269.CSI,20230913,9798.4856,9771.6635,flat
H30269.CSI,20230914,9875.9202,9798.4856,up
H30269.CSI,20230915,9863.6133,9875.9202,flat
H30269.CSI,20230918,9853.3994,9863.6133,flat
H30269.CSI,20230919,9918.6106,9853.3994,up
H30269.CSI,20230920,9939.1638,9918.6106,flat
H30269.CSI,20230921,9860.3241,9939.1638,down
H30269.CSI,20230922,9935.76,9860.3241,up
H30269.CSI,20230925,9914.3401,9935.76,flat
H30269.CSI,20230926,9892.5128,9914.3401,flat
H30269.CSI,20230927,9865.8526,9892.5128,flat
H30269.CSI,20230928,9853.0431,9865.8526,flat
H30269.CSI,20231009,9817.405,9853.0431,flat
H30269.CSI,20231010,9715.7013,9817.405,down
H30269.CSI,20231011,9692.3959,9715.7013,flat
H30269.CSI,20231012,9815.07,9692.3959,up
H30269.CSI,20231013,9797.9128,9815.07,flat
H30269.CSI,20231016,9843.4556,9797.9128,flat
H30269.CSI,20231017,9892.1712,9843.4556,flat
H30269.CSI,20231018,9841.1382,9892.1712,down
H30269.CSI,20231019,9654.9065,9841.1382,down
H30269.CSI,20231020,9592.9554,9654.9065,down
H30269.CSI,20231023,9453.1397,9592.9554,down
H30269.CSI,20231024,9528.3196,9453.1397,up
H30269.CSI,20231025,9627.6606,9528.3196,up
H30269.CSI,20231026,9672.9235,9627.6606,flat
H30269.CSI,20231027,9700.2505,9672.9235,flat
H30269.CSI,20231030,9533.76,9700.2505,down
H30269.CSI,20231031,9548.6345,9533.76,flat
H30269.CSI,20231101,9550.3838,9548.6345,flat
H30269.CSI,20231102,9578.1294,9550.3838,flat
H30269.CSI,20231103,9528.6554,9578.1294,down
H30269.CSI,20231106,9514.7356,9528.6554,flat
H30269.CSI,20231107,9519.9195,9514.7356,flat
H30269.CSI,20231108,9524.8324,9519.9195,flat
H30269.CSI,20231109,9551.3087,9524.8324,flat
H30269.CSI,20231110,9484.5785,9551.3087,down
H30269.CSI,20231113,9529.4133,9484.5785,flat
H30269.CSI,20231114,9529.5974,9529.4133,flat
H30269.CSI,20231115,9600.6088,9529.5974,up
H30269.CSI,20231116,9601.5056,9600.6088,flat
H30269.CSI,20231117,9578.6164,9601.5056,flat
H30269.CSI,20231120,9596.8482,9578.6164,flat
H30269.CSI,20231121,9636.0998,9596.8482,flat
H30269.CSI,20231122,9620.968,9636.0998,flat
H30269.CSI,20231123,9657.7263,9620.968,flat
H30269.CSI,20231124,9655.0749,9657.7263,flat
H30269.CSI,20231127,9609.3321,9655.0749,flat
H30269.CSI,20231128,9602.0391,9609.3321,flat
H30269.CSI,20231129,9513.5626,9602.0391,down
H30269.CSI,20231130,9550.5617,9513.5626,flat
H30269.CSI,20231201,9597.3882,9550.5617,flat
H30269.CSI,20231204,9616.3648,9597.3882,flat
H30269.CSI,20231205,9462.0492,9616.3648,down
H30269.CSI,20231206,9449.1789,9462.0492,flat
H30269.CSI,20231207,9466.3878,9449.1789,flat
H30269.CSI,20231208,9434.4138,9466.3878,flat
H30269.CSI,20231211,9560.7256,9434.4138,up
H30269.CSI,20231212,9618.3765,9560.7256,up
H30269.CSI,20231213,9540.9326,9618.3765,down
H30269.CSI,20231214,9527.8702,9540.9326,flat
H30269.CSI,20231215,9467.9038,9527.8702,down
H30269.CSI,20231218,9460.7206,9467.9038,flat
H30269.CSI,20231219,9455.2397,9460.7206,flat
H30269.CSI,20231220,9437.4065,9455.2397,flat
H30269.CSI,20231221,9412.8404,9437.4065,flat
H30269.CSI,20231222,9416.0079,9412.8404,flat
H30269.CSI,20231225,9419.9392,9416.0079,flat
H30269.CSI,20231226,9410.3603,9419.9392,flat
H30269.CSI,20231227,9477.2003,9410.3603,up
H30269.CSI,20231228,9440.7918,9477.2003,flat
H30269.CSI,20231229,9496.4789,9440.7918,up
H30269.CSI,20240102,9597.9224,9496.4789,up
H30269.CSI,20240103,9718.842,9597.9224,up
H30269.CSI,20240104,9797.7886,9718.842,up
H30269.CSI,20240105,9831.1321,9797.7886,flat
H30269.CSI,20240108,9740.6351,9831.1321,down
H30269.CSI,20240109,9799.6644,9740.6351,up
H30269.CSI,20240110,9730.2898,9799.6644,down
H30269.CSI,20240111,9668.8339,9730.2898,down
H30269.CSI,20240112,9707.0147,9668.8339,flat
H30269.CSI,20240115,9777.7442,9707.0147,up
H30269.CSI,20240116,9829.152,9777.7442,up
H30269.CSI,20240117,9701.1889,9829.152,down
H30269.CSI,20240118,9631.5927,9701.1889,down
H30269.CSI,20240119,9573.9669,9631.5927,down
H30269.CSI,20240122,9301.4607,9573.9669,down
H30269.CSI,20240123,9390.5326,9301.4607,up
H30269.CSI,20240124,9614.9682,9390.5326,up
H30269.CSI,20240125,9904.6507,9614.9682,up
H30269.CSI,20240126,10044.0748,9904.6507,up
H30269.CSI,20240129,10068.1377,10044.0748,flat
H30269.CSI,20240130,9942.7925,10068.1377,down
H30269.CSI,20240131,9934.8924,9942.7925,flat
H30269.CSI,20240201,9817.5038,9934.8924,down
H30269.CSI,20240202,9823.6767,9817.5038,flat
H30269.CSI,20240205,9813.0001,9823.6767,flat
H30269.CSI,20240206,9977.4624,9813.0001,up
H30269.CSI,20240207,10116.7214,9977.4624,up
H30269.CSI,20240208,10078.6616,10116.7214,flat
H30269.CSI,20240219,10327.1985,10078.6616,up
H30269.CSI,20240220,10421.4054,10327.1985,up
H30269.CSI,20240221,10467.6477,10421.4054,flat
H30269.CSI,20240222,10621.8046,10467.6477,up
H30269.CSI,20240223,10618.2903,10621.8046,flat
H30269.CSI,20240226,10366.3872,10618.2903,down
H30269.CSI,20240227,10425.7884,10366.3872,up
H30269.CSI,20240228,10333.9686,10425.7884,down
H30269.CSI,20240229,10434.7421,10333.9686,up
H30269.CSI,20240301,10435.1596,10434.7421,flat
H30269.CSI,20240304,10491.726,10435.1596,up
H30269.CSI,20240305,10567.4365,10491.726,up
H30269.CSI,20240306,10565.1458,10567.4365,flat
H30269.CSI,20240307,10607.4233,10565.1458,flat
H30269.CSI,20240308,10674.1207,10607.4233,up
H30269.CSI,20240311,10601.6746,10674.1207,down
H30269.CSI,20240312,10337.8669,10601.6746,down
H30269.CSI,20240313,10307.1641,10337.8669,flat
H30269.CSI,20240314,10340.4205,10307.1641,flat
H30269.CSI,20240315,10369.8058,10340.4205,flat
H30269.CSI,20240318,10366.1328,10369.8058,flat
H30269.CSI,20240319,10320.4399,10366.1328,flat
H30269.CSI,20240320,10383.4225,10320.4399,up
H30269.CSI,20240321,10428.2835,10383.4225,flat
H30269.CSI,20240322,10389.1023,10428.2835,flat
H30269.CSI,20240325,10408.8599,10389.1023,flat
H30269.CSI,20240326,10417.8839,10408.8599,flat
H30269.CSI,20240327,10400.5913,10417.8839,flat
H30269.CSI,20240328,10373.7485,10400.5913,flat
H30269.CSI,20240329,10526.1651,10373.7485,up
H30269.CSI,20240401,10554.0788,10526.1651,flat
H30269.CSI,20240402,10618.8429,10554.0788,up
H30269.CSI,20240403,10709.4553,10618.8429,up
H30269.CSI,20240408,10756.8834,10709.4553,flat
H30269.CSI,20240409,10693.0732,10756.8834,down
H30269.CSI,20240410,10720.2951,10693.0732,flat
H30269.CSI,20240411,10818.6585,10720.2951,up
H30269.CSI,20240412,10806.5551,10818.6585,flat
H30269.CSI,20240415,11027.529,10806.5551,up
H30269.CSI,20240416,11017.1823,11027.529,flat
H30269.CSI,20240417,11240.3048,11017.1823,up
H30269.CSI,20240418,11288.0914,11240.3048,flat
H30269.CSI,20240419,11297.7681,11288.0914,flat
H30269.CSI,20240422,11066.4545,11297.7681,down
H30269.CSI,20240423,10899.2648,11066.4545,down
H30269.CSI,20240424,10875.1865,10899.2648,flat
H30269.CSI,20240425,10955.6872,10875.1865,up
H30269.CSI,20240426,10829.2271,10955.6872,down
H30269.CSI,20240429,10783.6451,10829.2271,flat
H30269.CSI,20240430,10829.7578,10783.6451,flat
H30269.CSI,20240506,10902.3998,10829.7578,up
H30269.CSI,20240507,10914.1164,10902.3998,flat
H30269.CSI,20240508,10960.5759,10914.1164,flat
H30269.CSI,20240509,11036.2771,10960.5759,up
H30269.CSI,20240510,11097.7073,11036.2771,up
H30269.CSI,20240513,11173.9303,11097.7073,up
H30269.CSI,20240514,11124.5489,11173.9303,flat
H30269.CSI,20240515,11106.5937,11124.5489,flat
H30269.CSI,20240516,11117.9005,11106.5937,flat
H30269.CSI,20240517,11188.6718,11117.9005,up
H30269.CSI,20240520,11301.9267,11188.6718,up
H30269.CSI,20240521,11332.509,11301.9267,flat
