date,close
2023-04-18,0.87
2023-04-19,0.871
2023-04-20,0.922
2023-04-21,0.876
2023-04-24,0.909
2023-04-25,0.933
2023-04-26,0.922
2023-04-27,0.88
2023-04-28,0.961
2023-05-04,1.019
2023-05-05,0.992
2023-05-08,0.984
2023-05-09,0.956
2023-05-10,0.946
2023-05-11,0.966
2023-05-12,0.917
2023-05-15,0.902
2023-05-16,0.866
2023-05-17,0.872
2023-05-18,0.898
2023-05-19,0.877
2023-05-22,0.859
2023-05-23,0.843
2023-05-24,0.85
2023-05-25,0.828
2023-05-26,0.848
2023-05-29,0.86
2023-05-30,0.9
2023-05-31,0.913
2023-06-01,0.934
2023-06-02,0.934
2023-06-05,0.954
2023-06-06,0.927
2023-06-07,0.936
2023-06-08,0.917
2023-06-09,0.955
2023-06-12,0.948
2023-06-13,0.979
2023-06-14,0.992
2023-06-15,0.986
2023-06-16,1.005
2023-06-19,1.012
2023-06-20,1.019
2023-06-21,0.941
2023-06-26,0.89
2023-06-27,0.9
2023-06-28,0.888
2023-06-29,0.9
2023-06-30,0.894
2023-07-03,0.86
2023-07-04,0.867
2023-07-05,0.854
2023-07-06,0.859
2023-07-07,0.852
2023-07-10,0.863
2023-07-11,0.855
2023-07-12,0.836
2023-07-13,0.866
2023-07-14,0.879
2023-07-17,0.858
2023-07-18,0.846
2023-07-19,0.857
2023-07-20,0.837
2023-07-21,0.833
2023-07-24,0.831
2023-07-25,0.842
2023-07-26,0.819
2023-07-27,0.808
2023-07-28,0.806
2023-07-31,0.831
2023-08-01,0.829
2023-08-02,0.827
2023-08-03,0.819
2023-08-04,0.841
2023-08-07,0.851
2023-08-08,0.852
2023-08-09,0.822
2023-08-10,0.825
2023-08-11,0.813
2023-08-14,0.839
2023-08-15,0.817
2023-08-16,0.801
2023-08-17,0.81
2023-08-18,0.784
2023-08-21,0.78
2023-08-22,0.806
2023-08-23,0.794
2023-08-24,0.807
2023-08-25,0.784
2023-08-28,0.799
2023-08-29,0.829
2023-08-30,0.845
2023-08-31,0.832
2023-09-01,0.822
2023-09-04,0.825
2023-09-05,0.807
2023-09-06,0.795
2023-09-07,0.785
2023-09-08,0.765
2023-09-11,0.781
2023-09-12,0.771
2023-09-13,0.76
2023-09-14,0.755
2023-09-15,0.752
2023-09-18,0.755
2023-09-19,0.743
2023-09-20,0.737
2023-09-21,0.731
2023-09-22,0.765
2023-09-25,0.76
2023-09-26,0.77
2023-09-27,0.775
2023-09-28,0.771
2023-10-09,0.76
2023-10-10,0.761
2023-10-11,0.769
2023-10-12,0.76
2023-10-13,0.744
2023-10-16,0.736
2023-10-17,0.736
2023-10-18,0.719
2023-10-19,0.716
2023-10-20,0.7
2023-10-23,0.68
2023-10-24,0.696
2023-10-25,0.698
2023-10-26,0.694
2023-10-27,0.707
2023-10-30,0.715
2023-10-31,0.717
2023-11-01,0.72
2023-11-02,0.734
2023-11-03,0.735
2023-11-06,0.771
2023-11-07,0.774
2023-11-08,0.798
2023-11-09,0.784
2023-11-10,0.769
2023-11-13,0.779
2023-11-14,0.782
2023-11-15,0.775
2023-11-16,0.779
2023-11-17,0.785
2023-11-20,0.794
2023-11-21,0.803
2023-11-22,0.804
2023-11-23,0.789
2023-11-24,0.777
2023-11-27,0.761
2023-11-28,0.765
2023-11-29,0.757
2023-11-30,0.754
2023-12-01,0.79
2023-12-04,0.792
2023-12-05,0.77
2023-12-06,0.788
2023-12-07,0.803
2023-12-08,0.798
2023-12-11,0.822
2023-12-12,0.819
2023-12-13,0.812
2023-12-14,0.808
2023-12-15,0.81
2023-12-18,0.79
2023-12-19,0.802
2023-12-20,0.773
2023-12-21,0.783
2023-12-22,0.71
2023-12-25,0.707
2023-12-26,0.699
2023-12-27,0.691
2023-12-28,0.701
2023-12-29,0.722
2024-01-02,0.717
2024-01-03,0.725
2024-01-04,0.718
2024-01-05,0.7
2024-01-08,0.692
2024-01-09,0.692
2024-01-10,0.673
2024-01-11,0.696
2024-01-12,0.681
2024-01-15,0.682
2024-01-16,0.676
2024-01-17,0.658
2024-01-18,0.671
2024-01-19,0.676
2024-01-22,0.638
2024-01-23,0.658
2024-01-24,0.668
2024-01-25,0.69
2024-01-26,0.682
2024-01-29,0.667
2024-01-30,0.644
2024-01-31,0.624
2024-02-01,0.624
2024-02-02,0.616
2024-02-05,0.58
2024-02-06,0.621
2024-02-07,0.637
2024-02-08,0.656
2024-02-19,0.694
2024-02-20,0.692
2024-02-21,0.691
2024-02-22,0.703
2024-02-23,0.72
2024-02-26,0.71
2024-02-27,0.739
2024-02-28,0.706
2024-02-29,0.733
2024-03-01,0.745
2024-03-04,0.755
2024-03-05,0.745
2024-03-06,0.735
2024-03-07,0.714
2024-03-08,0.728
2024-03-11,0.74
2024-03-12,0.744
2024-03-13,0.768
2024-03-14,0.747
2024-03-15,0.748
2024-03-18,0.771
2024-03-19,0.762
2024-03-20,0.789
2024-03-21,0.796
2024-03-22,0.81
2024-03-25,0.774
2024-03-26,0.754
2024-03-27,0.725
2024-03-28,0.744
2024-03-29,0.736
2024-04-01,0.763
2024-04-02,0.748
2024-04-03,0.733
2024-04-08,0.723
2024-04-09,0.728
2024-04-10,0.706
2024-04-11,0.72
2024-04-12,0.707
2024-04-15,0.703
2024-04-16,0.68
2024-04-17,0.708
2024-04-18,0.699
2024-04-19,0.688
2024-04-22,0.681
2024-04-23,0.683
2024-04-24,0.695
2024-04-25,0.689
2024-04-26,0.707
2024-04-29,0.725
2024-04-30,0.712
2024-05-06,0.717
2024-05-07,0.717
2024-05-08,0.697
2024-05-09,0.704
2024-05-10,0.698
2024-05-13,0.69
2024-05-14,0.702
2024-05-15,0.695
2024-05-16,0.693
2024-05-17,0.695
2024-05-20,0.696
2024-05-21,0.694
2024-05-22,0.695
2024-05-23,0.677
2024-05-24,0.669
2024-05-27,0.672
2024-05-28,0.656
2024-05-29,0.659
2024-05-30,0.656
2024-05-31,0.662
2024-06-03,0.658
2024-06-04,0.663
2024-06-05,0.651
2024-06-06,0.638
2024-06-07,0.639
2024-06-11,0.641
2024-06-12,0.652
2024-06-13,0.649
2024-06-14,0.652
2024-06-17,0.644
2024-06-18,0.643
2024-06-19,0.632
2024-06-20,0.617
2024-06-21,0.619
2024-06-24,0.6
2024-06-25,0.593
2024-06-26,0.625
2024-06-27,0.613
2024-06-28,0.612
2024-07-01,0.618
2024-07-02,0.617
2024-07-03,0.614
2024-07-04,0.601
2024-07-05,0.605
2024-07-08,0.589
2024-07-09,0.596
2024-07-10,0.587
2024-07-11,0.593
2024-07-12,0.59
2024-07-15,0.586
2024-07-16,0.589
2024-07-17,0.591
2024-07-18,0.588
2024-07-19,0.593
2024-07-22,0.591
2024-07-23,0.573
2024-07-24,0.565
2024-07-25,0.57
2024-07-26,0.578
2024-07-29,0.576
2024-07-30,0.576
2024-07-31,0.599
2024-08-01,0.594
2024-08-02,0.586
2024-08-05,0.586
2024-08-06,0.599
2024-08-07,0.596
2024-08-08,0.595
2024-08-09,0.584
2024-08-12,0.583
2024-08-13,0.584
2024-08-14,0.588
2024-08-15,0.599
2024-08-16,0.593
2024-08-19,0.594
2024-08-20,0.586
2024-08-21,0.581
2024-08-22,0.566
2024-08-23,0.565
2024-08-26,0.566
2024-08-27,0.562
2024-08-28,0.567
2024-08-29,0.572
2024-08-30,0.588
2024-09-02,0.571
2024-09-03,0.578
2024-09-04,0.576
2024-09-05,0.591
2024-09-06,0.585
2024-09-09,0.58
2024-09-10,0.59
2024-09-11,0.588
2024-09-12,0.581
2024-09-13,0.575
2024-09-18,0.57
2024-09-19,0.583
2024-09-20,0.581
2024-09-23,0.579
2024-09-24,0.602
2024-09-25,0.611
2024-09-26,0.638
2024-09-27,0.671
2024-09-30,0.738
2024-10-08,0.805
2024-10-09,0.725
2024-10-10,0.715
2024-10-11,0.682
2024-10-14,0.698
2024-10-15,0.69
2024-10-16,0.7
2024-10-17,0.705
2024-10-18,0.724
2024-10-21,0.742
2024-10-22,0.76
2024-10-23,0.745
2024-10-24,0.738
2024-10-25,0.757
2024-10-28,0.772
2024-10-29,0.757
2024-10-30,0.753
2024-10-31,0.754
2024-11-01,0.737
2024-11-04,0.749
2024-11-05,0.77
2024-11-06,0.791
2024-11-07,0.803
2024-11-08,0.793
2024-11-11,0.828
2024-11-12,0.799
2024-11-13,0.821
2024-11-14,0.794
2024-11-15,0.797
2024-11-18,0.759
2024-11-19,0.766
2024-11-20,0.794
2024-11-21,0.792
2024-11-22,0.777
2024-11-25,0.787
2024-11-26,0.783
2024-11-27,0.815
2024-11-28,0.803
2024-11-29,0.82
2024-12-02,0.837
2024-12-03,0.833
2024-12-04,0.819
2024-12-05,0.859
2024-12-06,0.884
2024-12-09,0.876
2024-12-10,0.869
2024-12-11,0.87
2024-12-12,0.875
2024-12-13,0.88
2024-12-16,0.858
2024-12-17,0.83
2024-12-18,0.844
2024-12-19,0.849
2024-12-20,0.854
2024-12-23,0.811
2024-12-24,0.812
2024-12-25,0.8
2024-12-26,0.802
2024-12-27,0.799
2024-12-30,0.799
2024-12-31,0.774
2025-01-02,0.756
2025-01-03,0.728
2025-01-06,0.721
2025-01-07,0.734
2025-01-08,0.736
2025-01-09,0.738
2025-01-10,0.717
2025-01-13,0.715
2025-01-14,0.754
2025-01-15,0.759
2025-01-16,0.762
2025-01-17,0.755
2025-01-20,0.757
2025-01-21,0.76
2025-01-22,0.75
2025-01-23,0.755
2025-01-24,0.77
2025-01-27,0.772
2025-02-05,0.805
2025-02-06,0.822
2025-02-07,0.831
2025-02-10,0.859
2025-02-11,0.866
2025-02-12,0.888
2025-02-13,0.897
2025-02-14,0.914
2025-02-17,0.901
2025-02-18,0.862
2025-02-19,0.874
2025-02-20,0.865
2025-02-21,0.891
2025-02-24,0.883
2025-02-25,0.855
2025-02-26,0.859
2025-02-27,0.854
2025-02-28,0.815
2025-03-03,0.826
2025-03-04,0.832
2025-03-05,0.84
2025-03-06,0.882
2025-03-07,0.872
2025-03-10,0.857
2025-03-11,0.866
2025-03-12,0.876
2025-03-13,0.857
2025-03-14,0.875
2025-03-17,0.874
2025-03-18,0.877
2025-03-19,0.864
2025-03-20,0.853
2025-03-21,0.838
2025-03-24,0.838
2025-03-25,0.822
2025-03-26,0.823
2025-03-27,0.823
2025-03-28,0.827
2025-03-31,0.814
2025-04-01,0.812
2025-04-02,0.818
2025-04-03,0.817
2025-04-07,0.735
2025-04-08,0.731
2025-04-09,0.75
2025-04-10,0.773
2025-04-11,0.77
2025-04-14,0.778
2025-04-15,0.782
2025-04-16,0.779
2025-04-17,0.775
2025-04-18,0.783
2025-04-21,0.799
2025-04-22,0.79
2025-04-23,0.787
2025-04-24,0.774
2025-04-25,0.777
2025-04-28,0.777
2025-04-29,0.787
2025-04-30,0.796
2025-05-06,0.819
2025-05-07,0.813
2025-05-08,0.817
2025-05-09,0.801
2025-05-12,0.809
2025-05-13,0.806
2025-05-14,0.811
2025-05-15,0.792
2025-05-16,0.792
2025-05-19,0.794
2025-05-20,0.805
2025-05-21,0.799
2025-05-22,0.803
2025-05-23,0.788
2025-05-26,0.803
2025-05-27,0.796
2025-05-28,0.796
2025-05-29,0.808
2025-05-30,0.799
2025-06-03,0.811
2025-06-04,0.814
2025-06-05,0.825
2025-06-06,0.819
2025-06-09,0.826
2025-06-10,0.823
2025-06-11,0.832
2025-06-12,0.842
2025-06-13,0.823
2025-06-16,0.844
2025-06-17,0.835
2025-06-18,0.827
2025-06-19,0.822
2025-06-20,0.808
2025-06-23,0.813
2025-06-24,0.828
2025-06-25,0.838
2025-06-26,0.837
2025-06-27,0.835
2025-06-30,0.859
2025-07-01,0.853
2025-07-02,0.845
2025-07-03,0.846
2025-07-04,0.854
2025-07-07,0.855
2025-07-08,0.869
2025-07-09,0.879
2025-07-10,0.878
2025-07-11,0.878
2025-07-14,0.863
2025-07-15,0.866
2025-07-16,0.866
2025-07-17,0.874
2025-07-18,0.866
2025-07-21,0.872
2025-07-22,0.866
2025-07-23,0.865
2025-07-24,0.875
2025-07-25,0.878
2025-07-28,0.877
2025-07-29,0.88
2025-07-30,0.884
2025-07-31,0.878
2025-08-01,0.887
2025-08-04,0.9
2025-08-05,0.904
2025-08-06,0.907
2025-08-07,0.909
2025-08-08,0.899
2025-08-11,0.908
2025-08-12,0.909
2025-08-13,0.917
2025-08-14,0.909
2025-08-15,0.915
2025-08-18,0.935
2025-08-19,0.94
2025-08-20,0.952
2025-08-21,0.95
2025-08-22,0.976
2025-08-25,0.99
2025-08-26,1.005
2025-08-27,0.983
2025-08-28,0.997
2025-08-29,1.0
2025-09-01,1.013
2025-09-02,0.988
2025-09-03,0.992
2025-09-04,0.962
2025-09-05,0.996
2025-09-08,1.015
2025-09-09,1.003
2025-09-10,1.023
2025-09-11,1.034
2025-09-12,1.026
2025-09-15,1.048
2025-09-16,1.056
2025-09-17,1.064
2025-09-18,1.046
2025-09-19,1.054
2025-09-22,1.045
2025-09-23,1.033
2025-09-24,1.057
2025-09-25,1.084
2025-09-26,1.046
2025-09-29,1.053
2025-09-30,1.057
2025-10-09,1.046
2025-10-10,1.012
2025-10-13,0.994
2025-10-14,0.977
2025-10-15,0.984
2025-10-16,0.965
2025-10-17,0.941
2025-10-20,0.957
2025-10-21,0.968
2025-10-22,0.964
2025-10-23,0.97
2025-10-24,0.975
2025-10-27,0.975
2025-10-28,0.971
2025-10-29,0.988
2025-10-30,0.972
2025-10-31,0.993
2025-11-03,1.021
2025-11-04,1.009
2025-11-05,1.007
2025-11-06,0.995
2025-11-07,0.984
2025-11-10,0.991
2025-11-11,0.98
2025-11-12,0.974
2025-11-13,0.979
2025-11-14,0.96
2025-11-17,0.968
2025-11-18,0.991
2025-11-19,0.97
2025-11-20,0.957
2025-11-21,0.958
2025-11-24,0.99
2025-11-25,1.011
2025-11-26,1.001
2025-11-27,0.989
2025-11-28,0.991
2025-12-01,1.0
2025-12-02,0.977
2025-12-03,0.955
2025-12-04,0.953
2025-12-05,0.961
2025-12-08,0.968
2025-12-09,0.96
2025-12-10,0.969
2025-12-11,0.951
2025-12-12,0.961
2025-12-15,0.948
2025-12-16,0.924
2025-12-17,0.946
2025-12-18,0.951
2025-12-19,0.962
2025-12-22,0.959
2025-12-23,0.96
2025-12-24,0.962
2025-12-25,0.966
2025-12-26,0.967
2025-12-29,0.962
2025-12-30,0.972
2025-12-31,0.998
2026-01-05,1.043
2026-01-06,1.065
2026-01-07,1.072
2026-01-08,1.093
2026-01-09,1.166
2026-01-12,1.283
2026-01-13,1.289
2026-01-14,1.322
2026-01-15,1.259
2026-01-16,1.189
2026-01-19,1.185
2026-01-20,1.18
2026-01-21,1.179
2026-01-22,1.181
2026-01-23,1.221
2026-01-26,1.186
2026-01-27,1.2
2026-01-28,1.179
2026-01-29,1.232
2026-01-30,1.219
2026-02-02,1.184
2026-02-03,1.225
2026-02-04,1.185
2026-02-05,1.176
2026-02-06,1.159
2026-02-09,1.209
2026-02-10,1.264
2026-02-11,1.228
2026-02-12,1.235
2026-02-13,1.211
2026-02-24,1.174
2026-02-25,1.169
2026-02-26,1.155
2026-02-27,1.166
2026-03-02,1.123
2026-03-03,1.062
2026-03-04,1.057
2026-03-05,1.075
2026-03-06,1.081
2026-03-09,1.081
2026-03-10,1.089
2026-03-11,1.081
2026-03-12,1.062
2026-03-13,1.044
2026-03-16,1.052
2026-03-17,1.04
2026-03-18,1.051
2026-03-19,1.033
2026-03-20,1.002
2026-03-23,0.948
2026-03-24,0.972
2026-03-25,0.991
2026-03-26,0.972
2026-03-27,0.985
2026-03-30,0.985
2026-03-31,0.986
2026-04-01,1.009
2026-04-02,0.979
2026-04-03,0.952
2026-04-07,0.962
2026-04-08,1.039
2026-04-09,1.012
2026-04-10,1.024
2026-04-13,1.005
2026-04-14,1.017
2026-04-15,1.006
2026-04-16,1.032
2026-04-17,1.03
2026-04-20,1.049
2026-04-21,1.037
2026-04-22,1.034
2026-04-23,1.026
2026-04-24,0.998
2026-04-27,0.992
2026-04-28,0.976
2026-04-29,0.998
2026-04-30,0.985
2026-05-06,1.011
2026-05-07,1.038
2026-05-08,1.033
2026-05-11,1.027
2026-05-12,1.007
2026-05-13,1.024
2026-05-14,0.979
2026-05-15,0.982
2026-05-18,0.976
2026-05-19,0.998
2026-05-20,0.969
2026-05-21,0.943
2026-05-22,0.941
2026-05-25,0.932
2026-05-26,0.921
2026-05-27,0.909
2026-05-28,0.902
2026-05-29,0.903
2026-06-01,0.933
2026-06-02,0.906
2026-06-03,0.891
2026-06-04,0.875
2026-06-05,0.874
2026-06-08,0.854
2026-06-09,0.868
2026-06-10,0.853
2026-06-11,0.823
2026-06-12,0.83
2026-06-15,0.842
2026-06-16,0.835
2026-06-17,0.822
2026-06-18,0.827
2026-06-22,0.853
2026-06-23,0.825
2026-06-24,0.821
2026-06-25,0.827
2026-06-26,0.799
2026-06-29,0.807
2026-06-30,0.818
2026-07-01,0.824
2026-07-02,0.83
2026-07-03,0.815
2026-07-06,0.809
2026-07-07,0.808
2026-07-08,0.808
2026-07-09,0.815
2026-07-10,0.838
2026-07-13,0.799
2026-07-14,0.784
2026-07-15,0.816
2026-07-16,0.814
